TERYT;county;city;street;building_num;full_name;lat;lng
20701;kamiennogórski;Kamienna Góra;ul. Henryka Sienkiewicza;6a;1a2ba0e00b27d535c80c8c2efba38ff2;0;0
20701;kamiennogórski;Kamienna Góra;ul. Jeleniogorska;7;e6771bc2683a66cc264bca0ec7658040;0;0
20701;kamiennogórski;Kamienna Góra;Plac Koscielny;1;45389d3d7903ecf5e06ef8e3e25faf7b;0;0
20701;kamiennogórski;Kamienna Góra;ul. Marii Sklodowskiej-Curie;2;3c50b8eb781bc1d4a8f24f995730b365;0;0
20701;kamiennogórski;Kamienna Góra;ul. Romualda Traugutta;2;bd729b3f7711ad213c98e9c313c0d565;0;0
20701;kamiennogórski;Kamienna Góra;ul. Krzysztofa Kamila Baczynskiego;19;ecb538df68b83b7d83a11abd2731d703;0;0
20702;kamiennogórski;Leszczyniec;;100;3a3902a944cfa04b248778fb9effabdd;0;0
20702;kamiennogórski;Pisarzowice;;72;2f9a1b7c278f8157c5856bbe1a0d33df;0;0
20702;kamiennogórski;Przedwojów;;43A;5fa20aac77e706fc3647144add2b2a7f;0;0
20702;kamiennogórski;Ptaszków;;49;d73560620f56a29c9c6fdd1f05c27ca3;0;0
20702;kamiennogórski;Krzeszów;ul. Kalwaria;1;7d74f753028542de76c6b17c37ae6bcc;0;0
20702;kamiennogórski;Gorzeszów;;113;8e3164430a6fdf49b29a25b698699824;0;0
20702;kamiennogórski;Czadrów;;26;661417a568114da784c454d167d87838;0;0
20703;kamiennogórski;Lubawka;ul. Mickiewicza;4;51ca699f39894fa2cfa22df636648fc7;0;0
20703;kamiennogórski;Lubawka;ul. Kamiennogorska;19;a84fe89ec50f253680d1e213c52d2e25;0;0
20703;kamiennogórski;Chełmsko Śląskie;ul. Kolonia;14;90ce1d1d856ab58f872c8dcfcd601172;0;0
20703;kamiennogórski;Stara Białka;;35;6614048c7520961750470b326dfb028d;0;0
20703;kamiennogórski;Miszkowice;;8;8939cb609df6638218c4e18c936abf57;0;0
20703;kamiennogórski;Opawa;;59;c3b11e6ce58a2e762c19a39fe3f78b5e;0;0
20704;kamiennogórski;Marciszów;ul. Szkolna;6;327d311660633ccad3f0618d32628ee4;0;0
20704;kamiennogórski;Ciechanowice;;19a;40c7860acd32575b376b87ac8ab21d4e;0;0
20704;kamiennogórski;Domanów;;44;a54fa7a6108fcfac0d20d5420e9e2f46;0;0
20704;kamiennogórski;Pastewnik;;49;335753a186465b5635d2400f787b8f00;0;0
20704;kamiennogórski;Świdnik;;50a;cd75c1480c173a58d49adcfa37a2efda;0;0
20704;kamiennogórski;Sędzisław;;25a;8ef18163864b8a2e80b2711be0e06521;0;0
20704;kamiennogórski;Wieściszowice;;43;d9a9578a9cecad84340208448296dea8;0;0
20801;kłodzki;Duszniki-Zdrój;ul. Slowackiego;16;b907d39a95bc6ea4f83cab23f1e92160;0;0
20801;kłodzki;Duszniki-Zdrój;ul. Wybickiego;2a;02c304208e0531f55a7fdf8e15470447;0;0
20801;kłodzki;Duszniki-Zdrój;ul. Sportowa;6;65146078b5417fc4bbebfdd8781833ef;0;0
20801;kłodzki;Duszniki-Zdrój;ul. Zielona;7;9acd0488a836c36d31e42846695fd6aa;0;0
20802;kłodzki;Kłodzko;ul. Zamiejska;24;294122090a80b3147b0d245926ed2e12;0;0
20802;kłodzki;Kłodzko;ul. Warty;6;5ebeafd1a2babd9179abfa95874b7da9;0;0
20802;kłodzki;Kłodzko;ul. Sienkiewicza;61;663020916607420015f5cda3d08c2e0f;0;0
20802;kłodzki;Kłodzko;ul. Grunwaldzka;29;3f28ea4ab73860203e36041b724a0d08;0;0
20802;kłodzki;Kłodzko;ul. Grunwaldzka;4;b04480e6da2d17364ff789923dae5761;0;0
20802;kłodzki;Kłodzko;ul. Wyspianskiego;2d;6eb605df59a4319578f616c931c0d31f;0;0
20802;kłodzki;Kłodzko;pl. Boleslawa Chrobrego;1;8c88e55f1bbb3be5a97cb9a52282990a;0;0
20802;kłodzki;Kłodzko;ul. Zawiszy Czarnego;5;f25dd77bb4860625e576c6b3c0088c39;0;0
20802;kłodzki;Kłodzko;ul. Lukasiewicza;4;b7c4a7d3a0cb308074efc3e6ab423970;0;0
20802;kłodzki;Kłodzko;ul. Jana Pawla II;4;ecf1113b3c6aee61bf74ef17cd91ac0d;0;0
20802;kłodzki;Kłodzko;pl. Wladyslawa Jagielly;1;1d2ad2e4569cb014246a31806b67b3e1;0;0
20802;kłodzki;Kłodzko;ul. Bohaterow Getta;9;5e3fde3a843a20de2b690bab844c834f;0;0
20802;kłodzki;Kłodzko;ul. Bohaterow Getta;22;63e934b4db223291e23baa88718cd282;0;0
20802;kłodzki;Kłodzko;ul. Kusocinskiego;2;985da9a64d003852a0d01de784b87434;0;0
20802;kłodzki;Kłodzko;ul. Lakowa;7;8db05cee92dd224ff9bd429c60155aea;0;0
20803;kłodzki;Kudowa-Zdrój;ul. Glowna;43;69d672b55071b272afec90c1f868b47e;0;0
20803;kłodzki;Kudowa-Zdrój;ul. Szkolna;8;182024f5faa8df1b2d7b3f3fafebb45c;0;0
20803;kłodzki;Kudowa-Zdrój;ul. Poznanska;2;c8dce5d5d02ed9c80eb91a355a33e6ab;0;0
20803;kłodzki;Kudowa-Zdrój;ul. Tadeusza Kosciuszki;58;9c57538bc4e72ca1dad60f1a4294bbcc;0;0
20803;kłodzki;Kudowa-Zdrój;ul. Slone;72;4af2456eaf414c531364f637fd265eef;0;0
20803;kłodzki;Kudowa-Zdrój;ul. Aleksandra Fredry;8;b512f0aa0405852247e5b13a04d8b38b;0;0
20804;kłodzki;Nowa Ruda;ul. Bohaterow Getta;10;1df64947d06d117235ae21cb1755d822;0;0
20804;kłodzki;Nowa Ruda;ul. Strzelecka;2a;39188772ba1fb74609be8c3134ee6a71;0;0
20804;kłodzki;Nowa Ruda;Osiedle Piastowskie;17;0fc2743dfa3ca9b709709516c9ddc059;0;0
20804;kłodzki;Nowa Ruda;ul. Obozowa;9;8b189d20e8eb737e8e2221c052522215;0;0
20804;kłodzki;Nowa Ruda;ul. Stara Droga;39;1b0c7e6839febb4400fd4ec421807a80;0;0
20804;kłodzki;Nowa Ruda;ul. Srebrna;20;8148e02e742de49220968bc682ace87e;0;0
20804;kłodzki;Nowa Ruda;ul. Szkolna;3;ec39558d4424b83582f6b6faf226004b;0;0
20804;kłodzki;Nowa Ruda;ul. Slupiecka;2;7d580914514a10390994eada4ba457de;0;0
20804;kłodzki;Nowa Ruda;ul. Akacjowa;8;5e07905e346438eb60473a5f7de57427;0;0
20805;kłodzki;Polanica-Zdrój;ul. Kosciuszki;13;903f80f9560e45001170d32587265af1;0;0
20805;kłodzki;Polanica-Zdrój;al. Wojska Polskiego;23;928813e2cb79f93b973206069882fcdd;0;0
20805;kłodzki;Polanica-Zdrój;ul. Dabrowskiego;3;56c3f64b9f9004e93e0d35246380f46c;0;0
20806;kłodzki;Bystrzyca Kłodzka;Plac Wolnosci;16;8da79c89694f0bb863ef59dca9137829;0;0
20806;kłodzki;Bystrzyca Kłodzka;Plac Wolnosci;1;954beb7dc20a8bd1b769027231336fa0;0;0
20806;kłodzki;Bystrzyca Kłodzka;ul. Wojska Polskiego;20;22ba3d1f6201cf727f43ce8f2674e88c;0;0
20806;kłodzki;Bystrzyca Kłodzka;ul. Wojska Polskiego;68;55ee53621050d66b1e021e17d278a201;0;0
20806;kłodzki;Stary Waliszów;;91;69f87be6c49307fe14a288c1791b93ad;0;0
20806;kłodzki;Stara Łomnica;;64;d0f8591d90b507cc50f94ab591d84ac1;0;0
20806;kłodzki;Pławnica;;2;4936e29c565523ee890c0b3e5ffc9814;0;0
20806;kłodzki;Gorzanów;Pl. Wolnosci;1;eec94e5359e145eb802299be8f981f30;0;0
20806;kłodzki;Nowy Waliszów;;81;e1600829fd7387c73609b4dd57363d14;0;0
20806;kłodzki;Stara Bystrzyca;ul. Bystrzycka;41;3f3cc9a6acd9b5d7740c6b64f3d02baa;0;0
20806;kłodzki;Długopole-Zdrój;ul. Zdrojowa;10A;062292e401d6badd2bf0d8cc99ec48c1;0;0
20806;kłodzki;Międzygórze;ul. Pocztowa;1;29d1c4df47d0955ab94de522a8b5c58b;0;0
20806;kłodzki;Wilkanów;;137;829868e5fb52379bd689824059d814a4;0;0
20806;kłodzki;Ponikwa;;41A;7566052c6791772ccc99ceabeb28c1ec;0;0
20807;kłodzki;Boguszyn;;91a;52d010a0976aa92ac4a9ebfe60eab391;0;0
20807;kłodzki;Wojciechowice;;106;e17ecd557aaa5c8b868dbbe0f872a6ba;0;0
20807;kłodzki;Jaszkowa Dolna;;63 e;95a1b136c45f5269ec194d69e98d7f47;0;0
20807;kłodzki;Jaszkowa Górna;;71;9c40498cd20aeccabd3de4874aa74221;0;0
20807;kłodzki;Ołdrzychowice Kłodzkie;ul. Klodzka;20;32eb3e7cc548bfb0fc0606baa25d3c24;0;0
20807;kłodzki;Żelazno;;101;260cd86bfb750a3e4a91c69a6d0ae648;0;0
20807;kłodzki;Krosnowice;;207;b68733ec1e12c2f0b494470740cd4f1a;0;0
20807;kłodzki;Stary Wielisław;;61 a;1339aeadcd16381c50e5f290348803cc;0;0
20807;kłodzki;Szalejów Dolny;;100;b1caa645ea484f577035f930bb55b284;0;0
20807;kłodzki;Szalejów Górny;;1;9333e38bcf5d5c012a2978fe89d426bc;0;0
20807;kłodzki;Piszkowice;;59 h;02802a64ffe8a20b9bef636de0d32a06;0;0
20807;kłodzki;Święcko;;18;42b9fd77d5553bd46509943b467b9143;0;0
20807;kłodzki;Bierkowice;;3;15bb6e49a7d4b1b1fa29f6e65b4c5533;0;0
20807;kłodzki;Wojbórz;;138;c402e0d018e52b31d6abcf1b4dd5fe41;0;0
20807;kłodzki;Ławica;;8;9c113d6e771017b8f5b0450528187d81;0;0
20808;kłodzki;Lądek-Zdrój;ul. Koscielna;31;ac4781782973eb5e3d5ca8cfe54addf4;0;0
20808;kłodzki;Lądek-Zdrój;ul. Zamenhofa;2;a7e6a0953bbd4d2dda6afffd21d4432e;0;0
20808;kłodzki;Lądek-Zdrój;ul. Orla;7;8bc2b0495f059e98d7b51460f8607a11;0;0
20808;kłodzki;Lądek-Zdrój;ul. Powstancow Wielkopolskich;26A;c09f457576d148709429ebc12dad7ebc;0;0
20808;kłodzki;Radochów;;104;d7c74987dc3a991c6e03674255674be5;0;0
20808;kłodzki;Trzebieszowice;;150;98012a7fdfe1de1a8fbe494d806efc7d;0;0
20809;kłodzki;Lewin Kłodzki;ul. Koscielna;1;130bd582e39e1fe607d4fb3bd171066e;0;0
20809;kłodzki;Jeleniów;pl. Spoldzielczy;49;070294d5cbbd92a7bf5ee2234d40c1c4;0;0
20810;kłodzki;Międzylesie;Plac Wolnosci;15;d5e1f7d423e56eaacc42c8002eeabf2c;0;0
20810;kłodzki;Międzylesie;ul. Wojska Polskiego;11;dfdd7fb6be034f9bd7c677db52f54250;0;0
20810;kłodzki;Boboszów;;11;d0a31416d66432472b98fb41407a1749;0;0
20810;kłodzki;Różanka;;53;9c7b9c5e4da1649687f9f00fbb8cd8a8;0;0
20810;kłodzki;Roztoki;;33;11cf47c0b2ce7f7491a2d74b786a8a1f;0;0
20810;kłodzki;Długopole Górne;;79;835133e81d6cb862fedad32a104790a0;0;0
20810;kłodzki;Domaszków;ul. Kolejowa;3;91b6c7269eb3a5848a9083b718954b5a;0;0
20810;kłodzki;Goworów;;14;a711e4368ce81a50f0b82ce76ff8db84;0;0
20810;kłodzki;Pisary;;36;1e28f1b8f6e48a5c4bfb94b0c242a7f1;0;0
20811;kłodzki;Jugów;ul. Glowna;85;0e1a22ea81b56148444a8c71415b2dc4;0;0
20811;kłodzki;Jugów;ul. Glowna;105;a83d3194eac4fe2eaf3e16a59387ed16;0;0
20811;kłodzki;Jugów;ul. Glowna;155;ca20a6f2bb31a592d4fa44e1c2c204f3;0;0
20811;kłodzki;Ludwikowice Kłodzkie;ul. Fabryczna;2;66c5610268790fa9c0106111a56aade9;0;0
20811;kłodzki;Ludwikowice Kłodzkie;ul. Glowna;65;3ac7d4c7a3a5e9ba2955cefa144a3c90;0;0
20811;kłodzki;Sokolec;;3;75125dd927fd4da23f6c6c9e5cac02af;0;0
20811;kłodzki;Bożków;;89e;4e6f4da0489a0bd17d6285cbe40cd0a6;0;0
20811;kłodzki;Przygórze;;218;a02261cd4669a65cf5bdb4bca59244ab;0;0
20811;kłodzki;Wolibórz;;116;23cdb1b727355f8ab141af11007e254a;0;0
20811;kłodzki;Dzikowiec;;95;734fff71f266bc7e0787c14853c53054;0;0
20811;kłodzki;Świerki;;61;1419d87725af3a40a067e1263547dab7;0;0
20811;kłodzki;Włodowice;;36;6919a82f270509177aac8d69c4d34551;0;0
20811;kłodzki;Czerwieńczyce;;16;b5bd813335946299391d8ecf31c190de;0;0
20812;kłodzki;Radków;ul. Rynek;1;2bd48b54bed12974f0fd486e609f560d;0;0
20812;kłodzki;Ratno Górne;;4a;0aff648dd70acc2db4437291436a4099;0;0
20812;kłodzki;Wambierzyce;ul. Objazdowa;8a;b6c46a04a21881ba7ffae6e013f33642;0;0
20812;kłodzki;Ścinawka Średnia;ul. Mickiewicza;12c;533619a6257e4e9cf28bd2191ec69715;0;0
20812;kłodzki;Ścinawka Górna;;18a;82f0951dcfd4f40427f551b6decd774b;0;0
20812;kłodzki;Ścinawka Dolna;;21a;cd51987a7d6228bfb3cc2a89fb4a3090;0;0
20812;kłodzki;Tłumaczów;;72;d48fdc8774e05a9c9db071d6aef90340;0;0
20813;kłodzki;Stronie Śląskie;ul. Kosciuszki;57;51e1ac469c5de32630bddfdddd74a452;0;0
20813;kłodzki;Stronie Śląskie;ul. Nadbrzezna;30;eb186ae3f8262325351a0b171f0a3950;0;0
20813;kłodzki;Strachocin;;2;b09663862f2c93fb68c84f57fc13f0e0;0;0
20813;kłodzki;Stary Gierałtów;;7a;e27235e43fd224cef1aad46064d0396b;0;0
20813;kłodzki;Bolesławów;;41;d1501f72879c00ae79fabc6cc20b3362;0;0
20814;kłodzki;Szczytna;ul. Wolnosci;80;0bc6e48f70ad3965091e068805a30088;0;0
20814;kłodzki;Szczytna;ul. Koscielna;6;7c20f0577a0b9866a7eef4c44c7469b9;0;0
20814;kłodzki;Szczytna;ul. Sienkiewicza;16;ca0dd38baa06904e1b87104ca691474e;0;0
20814;kłodzki;Niwa;;24;dd53363467e05b5ad7506ed9bb595bd6;0;0
20814;kłodzki;Łężyce;;49a;f34008fa8f3206cc35adc6f8ac963f19;0;0
20814;kłodzki;Wolany;;4;6a7dddc11b8daa07e3b80989a370f108;0;0
20901;legnicki;Chojnów;ul. Malachowskiego;7;3a86ac1780835247cc964e13fd13087c;0;0
20901;legnicki;Chojnów;ul. Kosciuszki;30;d3e9751b92b258c3e083ccc1e58b2c24;0;0
20901;legnicki;Chojnów;ul. Rynek;20;367d227c89746c3cfb57ac1ae64cb4a9;0;0
20901;legnicki;Chojnów;pl. Zamkowy;2;3b9e3ea31b68b4d24d20907d77f3cd26;0;0
20901;legnicki;Chojnów;ul. Kilinskiego;23;eff148df2f783b369b81b679f90312a4;0;0
20902;legnicki;Biała;;85;798c018b189f69ac71402c489570bb52;0;0
20902;legnicki;Rokitki;;32 A;1890f4a43ceb32e5d861496bbe42d815;0;0
20902;legnicki;Witków;;34 B;ebe42039579833acbe55bfd983fe4d68;0;0
20902;legnicki;Krzywa;;52;e0d2da37bbba0b3e11e5a004f2f06bd6;0;0
20902;legnicki;Okmiany;;65;fea7ca4c59f4fe9755a144841ad0044d;0;0
20902;legnicki;Osetnica;;26B;821e16802c0be856fb1a93223316075a;0;0
20902;legnicki;Budziwojów;;21 A;f5e2ee15688897f7e9e39bb49b0368d7;0;0
20902;legnicki;Goliszów;;35;9c33a187dd4b6ba56e8f4b08b6809a2d;0;0
20903;legnicki;Krotoszyce;ul. Piastowska;41;10a35c550f47d67f721d9659fb715986;0;0
20903;legnicki;Winnica;;37 A;a7cd50cf0573ee9cb5f038f087ad12fa;0;0
20903;legnicki;Kościelec;;9;54f71d680f96124dd24aba81d2579611;0;0
20904;legnicki;Bieniowice;;15;c2f99623b7cac344833288aaf6a24c3d;0;0
20904;legnicki;Kunice;ul. Staropolska;4;fffb5e9b4880c86a35b0ba24a0513a61;0;0
20904;legnicki;Rosochata;;65;4e6fc63620ee7f8bef41a0352f862a09;0;0
20904;legnicki;Spalona;ul. Legnicka;52A;1e4507df8f8d80e6709f98538add0003;0;0
20904;legnicki;Grzybiany;ul. Legnicka;66;dc7765847a8cd395e51efc56974ddacf;0;0
20905;legnicki;Legnickie Pole;Pl. Henryka Poboznego;7;c6943636643e5ed09a5f2561b0a81381;0;0
20905;legnicki;Raczkowa;;5A;758572d30a462af8a511f5e4de5cce64;0;0
20905;legnicki;Koskowice;ul. Legnicka;54;4ead618174f43cf8427ed7102ce6369b;0;0
20905;legnicki;Nowa Wieś Legnicka;;56;8343dcdcf5853a097fd70f97b6ac44b7;0;0
20905;legnicki;Mikołajowice;;44;351ab3b9f84ffe19071f4d63ea769d91;0;0
20906;legnicki;Gniewomirowice;;32 A;188c345869e946303ea4c00a20e55bc6;0;0
20906;legnicki;Grzymalin;;50;99f52ad68ba021fc1ab936b5f31bf5ae;0;0
20906;legnicki;Jakuszów;;1A;015e31bd5250e95d5f3f38ba7f7abc2a;0;0
20906;legnicki;Miłkowice;ul. Wojska Polskiego;75;e4fa97f1a4411a3b5e652c4a3a421bad;0;0
20906;legnicki;Rzeszotary;ul. Wiejska;66;e112be5fce1b21795a28e4f258f49c40;0;0
20906;legnicki;Ulesie;;99;1f8f299ffeb9a0d84a844794afcae2d7;0;0
20906;legnicki;Siedliska;;6;4af69bf4aaed1a8dec2a6d1e1aa9d568;0;0
20906;legnicki;Kochlice;ul. Sportowa;19;6b3b4a1abd563839f15e5f72da8dca5c;0;0
20907;legnicki;Prochowice;ul. Mlynska;3;adcb0c626060569f35b7736d0df76903;0;0
20907;legnicki;Prochowice;ul. Karola Miarki;5;32bea028401c6b2937e13f43be6fbca3;0;0
20907;legnicki;Prochowice;ul. Antoniego Rymszy;3;a817172a5b74ab9f7596863d20e7c0ba;0;0
20907;legnicki;Rogów Legnicki;;26;94e74d97eae336f5a1ce6d62bae7950b;0;0
20907;legnicki;Dąbie;;5a;8807fb2a5dc106e306da48f6a791857e;0;0
20907;legnicki;Lisowice;;90b;be7bc498aabfe4190b67d81d57c1a407;0;0
20908;legnicki;Wągrodno;;59;1960a7fd81e025558953f220b4064b8f;0;0
20908;legnicki;Ruja;;60 - 61;44046c53174064dbe355051c897c34fa;0;0
21001;lubański;Lubań;ul. Rybacka;16;caf00a0ec1260bb5c4f0c1104baa8070;0;0
21001;lubański;Lubań;ul. Rynek-Sukiennice;38;27e079b7b9fbc1182669dccc3b5bfbbf;0;0
21001;lubański;Lubań;ul. Adama Mickiewicza;1;bb9eac969a323c94bea5dc71ed344521;0;0
21001;lubański;Lubań;ul. Wladyslawa Lokietka;2;04ea4c1800c5afb8c9e0f4cb2e1de2f0;0;0
21001;lubański;Lubań;ul. Mieszka II;1;312293152356f9f6464a32213923cb1f;0;0
21001;lubański;Lubań;ul. Mikolaja Kopernika;15;525468651682e30a933b666ed000efd0;0;0
21001;lubański;Lubań;ul. Rozana;2;4e30cb68f1442dea3a42085831acaa80;0;0
21001;lubański;Lubań;ul. Tadeusza Kosciuszki;4;d2fc86e3df59c9b15a47aa75a44e555f;0;0
21001;lubański;Lubań;ul. Skalnicza;3;c2ff4f8b01cad04c783c7002b6e767fa;0;0
21002;lubański;Świeradów-Zdrój;ul. Sklodowskiej-Curie;2;1f5ccee3b01354331136c4658a5ea602;0;0
21002;lubański;Świeradów-Zdrój;ul. Sanatoryjna;3;46bab5fd41e991ead21fe1e41cfcb7ef;0;0
21003;lubański;Leśna;ul. Elizy Orzeszkowej;5a;cb303de45106d1b764cd0f39228f2b02;0;0
21003;lubański;Leśna;ul. Kosciuszki;7 - 9;8f89a3ea1a66652433091ca8e8e06341;0;0
21003;lubański;Smolnik;;52;9d7c4a3765f2c3bf02ef1192494b5a70;0;0
21003;lubański;Pobiedna;ul. Hetmanska;3;0687276574aaa8a18b5ea2c798b5d65e;0;0
21003;lubański;Świecie;;200;b2d1d11a340971a362b77005bb37656c;0;0
21003;lubański;Szyszkowa;;65;b97a94c55964f3a7b4271a76d27dc5da;0;0
21003;lubański;Złotniki Lubańskie;;43;7987c4979857b934a59efbf728845357;0;0
21003;lubański;Grabiszyce Górne;;2;5793ea681a8e6d65abbbeaa5c8c8e4fe;0;0
21004;lubański;Henryków Lubański;;375A;dbda451c7e9dec09decb9c61caeb9ac7;0;0
21004;lubański;Kościelnik;;18A;be273f9d4859daea39213aa027bab743;0;0
21004;lubański;Mściszów;;86;83bc5be09fed7da7b38eea558bead10c;0;0
21004;lubański;Radogoszcz;;62;45b296eeaafd6f6040389bcc8110b1eb;0;0
21004;lubański;Nawojów Łużycki;;76;923d6bdaa570d083a7eababe1c5eb462;0;0
21004;lubański;Pisarzowice;;274A;7ed3a23c8091f7818ee104bdffcc73fa;0;0
21004;lubański;Radostów Średni;;54A;4300730692d591960ae631fb241c9808;0;0
21004;lubański;Lubań;ul. Rozana;18;4180211579d79fa9dc0f7cbe87a7ce1d;0;0
21005;lubański;Olszyna;ul. Wolnosci;17B;3f45c9b38cd4aac0b9d55c15469be5f6;0;0
21005;lubański;Olszyna;ul. Wolnosci;20D;ec02224f5158716bf20d2300732a6109;0;0
21005;lubański;Biedrzychowice;;24B;c60108d9491e614c357948bd7e2b2af5;0;0
21005;lubański;Grodnica;;44;ce57e36fca674ec5780c13525f11c043;0;0
21006;lubański;Platerówka;;213;ef340dab20064cc2a9580c31ac6a9a14;0;0
21006;lubański;Włosień;;207;71720408c5051782be620ffbcb3197b5;0;0
21007;lubański;Siekierczyn;;1;0665ae4646a1e5a7587a2ed70452b98d;0;0
21007;lubański;Zaręba;ul. Szkolna;2;e72be5a37043e61d8b7786689202e837;0;0
21007;lubański;Rudzica;;135;92e6e6777537c65f9cbab0398610f3ac;0;0
21101;lubiński;Lubin;ul. Szkolna;23;d2fde6c24bd85f184f5d1cfdfec9c96b;0;0
21101;lubiński;Lubin;ul. Jana Kilinskiego;12;66cf532e4a02a890713754c1674b961d;0;0
21101;lubiński;Lubin;ul. Szkolna;25;5c9057bbbf4f4350926e97bef5b1e916;0;0
21101;lubiński;Lubin;ul. Skladowa;3;e61b3b59e5a82a1afaa4530243bcbcf4;0;0
21101;lubiński;Lubin;ul. Cedynska;13;2b79ce0a3c9016fd08af08a73960684b;0;0
21101;lubiński;Lubin;ul. Jana Kilinskiego;35;4b40363e8d0a1796f24ca06d16ff2da8;0;0
21101;lubiński;Lubin;ul. Tadeusza Kosciuszki;10;b3baca21b27054ae756af3d549e79e8b;0;0
21101;lubiński;Lubin;Aleja Niepodleglosci;31;51156ec0e30ff22943e1f82cb345531b;0;0
21101;lubiński;Lubin;ul. Marii Sklodowskiej-Curie;4;803c58ebfa83f3ae38dab00b7516d69e;0;0
21101;lubiński;Lubin;ul. Mikolaja Kopernika;7;58a6ef5c1165ac6eaf6996aad2f2348d;0;0
21101;lubiński;Lubin;ul. Luzycka;6;d3bf59a928d256baddba80d64c5f7ac7;0;0
21101;lubiński;Lubin;ul. Sybirakow;11;37bcc6f02d247e91192aa7fc075dee2f;0;0
21101;lubiński;Lubin;ul. Jastrzebia;1;5e651f8cffe9b215925588233aacd09b;0;0
21101;lubiński;Lubin;ul. Jastrzebia;2;ec764910183e37f231f27459dc98427a;0;0
21101;lubiński;Lubin;ul. Legnicka;1;6c33951091dc74c72d3dc9416be653f6;0;0
21101;lubiński;Lubin;ul. Prymasa Polski Stefana Wyszynskiego;3;dfb318faa73c584402a03e63de25734d;0;0
21101;lubiński;Lubin;ul. Szpakowa;2;fe7b4961e36f78a91015eabff1f86e4f;0;0
21101;lubiński;Lubin;ul. Orla;75;ee3e20171971284e57ce0fc03a31b06a;0;0
21101;lubiński;Lubin;ul. Orla;47a;42dedc06e5c295fd127db4158cc9e833;0;0
21101;lubiński;Lubin;ul. Szpakowa;1;130398424fd7444a72d177adbe288054;0;0
21101;lubiński;Lubin;ul. Sokola;44;edc85e0fd8588e47ada7d3c991a9ee7b;0;0
21101;lubiński;Lubin;ul. Sowia;7;b4ca15c138de82abba22506b738d7d40;0;0
21101;lubiński;Krzeczyn Wielki;;9;2b051baaa2beaa2735f4058b9f5021ec;0;0
21101;lubiński;Lubin;ul. II Brygady Legionow;21;a1998835973f1410fea8c9250dacb92a;0;0
21101;lubiński;Lubin;ul. Parkowa;2;235e41695980435ebffff0f4a7bd09dc;0;0
21101;lubiński;Lubin;ul. Marii Sklodowskiej-Curie;6;1626c351563ff6e748a2f1a64b745efe;0;0
21101;lubiński;Lubin;ul. Osiedlowa;7A;44fbf6394e6fe39b52269978159f626c;0;0
21101;lubiński;Lubin;ul. Boleslawa Krupinskiego;17;32356aaa2e520e941fc9e110dd6c1db7;0;0
21101;lubiński;Lubin;ul. Gwarkow;93;2c649b60b36479e83b9bcb430fb41876;0;0
21101;lubiński;Lubin;ul. Marii Konopnickiej;5;249a9072e8cab7413ce69429699c7808;0;0
21101;lubiński;Lubin;ul. Elizy Orzeszkowej;11;79014e32ff0423787279c8ec49ca2859;0;0
21101;lubiński;Lubin;ul. Cypriana Kamila Norwida;10;69730bedcdd5668ac4054fa905c7a681;0;0
21102;lubiński;Siedlce;;29;3541916c5b2a86eb3e13e5525ef4a8bf;0;0
21102;lubiński;Raszówka;ul. 1 Maja;10;e8dcc4dbfd6799def9fb8f2ad6943499;0;0
21102;lubiński;Obora;ul. Tulipanowa;2;7702509c5785713e3fcf7a7afd394693;0;0
21102;lubiński;Miłoradzice;;80;0f29af437ed1a3cc614449f8c3f7957d;0;0
21102;lubiński;Niemstów;;68;d79ea170723bd6869d9635df9f8b2e94;0;0
21102;lubiński;Szklary Górne;;48;018ee8c2e4b8f7a7b35b6f0accf1c626;0;0
21102;lubiński;Zimna Woda;;45C;01dcc1d9a79e0692256f00461e737611;0;0
21102;lubiński;Chróstnik;;2a;b638044e22afb3d62f18617b202beb18;0;0
21102;lubiński;Osiek;ul. Miedziana;69;c7a5f39ea5a48bc9ce1ce17a53712a91;0;0
21102;lubiński;Pieszków;;26a;481e5fe19ae4658e3b2b82af0d746e80;0;0
21103;lubiński;Rudna;ul. Lesna;9;7fbe8b22aa08d8c5e888f1f197af1bf0;0;0
21103;lubiński;Rudna;ul. Piaskowa;3b;420fdb898bf415e44cc30ff06a08605b;0;0
21103;lubiński;Mleczno;;12;21260f423667f4a0035400e209aa9916;0;0
21103;lubiński;Kębłów;;14a;7ee86eb77e51af8771cc55a25c841daa;0;0
21103;lubiński;Kliszów;;15;a8dd65c654695bc1f2b1e2123030939c;0;0
21103;lubiński;Chobienia;ul. Rynek;6;2b281f6fa12e6f5e71efd7b477d35a07;0;0
21103;lubiński;Chobienia;ul. Szkolna;2;4422ff68f69270c0b9463dd0092816c8;0;0
21104;lubiński;Ścinawa;ul. Lipowa;1;d16854d1c94f7a5aaf56ad7ecb1b93af;0;0
21104;lubiński;Ścinawa;ul. Kosciuszki;1;e09f725c07a3399cbc1565c258645394;0;0
21104;lubiński;Ścinawa;ul. Krolowej Jadwigi;9;31d86e7b61c2e72dff0910ca94d17ebb;0;0
21104;lubiński;Tymowa;;71;b4622bf0814bc7cd0f01b00d24044a9f;0;0
21104;lubiński;Przychowa;;21E;4bcd5d327b1180a64f06e9b13abce4d1;0;0
21104;lubiński;Parszowice;;74B;8787a73548490af8ea5f3caf9f56e643;0;0
21104;lubiński;Zaborów;;50;04ac992eacb26a26116ecde4d5b7be71;0;0
